year month day streamflow_m3s qual_control_by_ana qual_flag
1970 08 29 0.050000 1 1
1970 08 30 0.050000 1 1
1970 08 31 0.050000 1 1
1970 09 01 0.000000 1 1
1970 09 02 0.000000 1 1
1970 09 03 0.000000 1 1
1970 09 04 0.000000 1 1
1970 09 05 0.000000 1 1
1970 09 06 0.000000 1 1
1970 09 07 0.000000 1 1
1970 09 08 0.000000 1 1
1970 09 09 0.000000 1 1
1970 09 10 0.000000 1 1
1970 09 11 0.000000 1 1
1970 09 12 0.000000 1 1
1970 09 13 0.000000 1 1
1970 09 14 0.000000 1 1
1970 09 15 0.000000 1 1
1970 09 16 0.000000 1 1
1970 09 17 0.000000 1 1
1970 09 18 0.000000 1 1
1970 09 19 0.000000 1 1
1970 09 20 0.000000 1 1
1970 09 21 0.000000 1 1
1970 09 22 0.000000 1 1
1970 09 23 0.000000 1 1
1970 09 24 0.000000 1 1
1970 09 25 0.000000 1 1
1970 09 26 0.000000 1 1
1970 09 27 0.000000 1 1
1970 09 28 0.000000 1 1
1970 09 29 0.000000 1 1
1970 09 30 0.000000 1 1
1970 10 01 0.000000 1 1
1970 10 02 0.000000 1 1
1970 10 03 0.000000 1 1
1970 10 04 0.000000 1 1
1970 10 05 0.000000 1 1
1970 10 06 0.000000 1 1
1970 10 07 0.000000 1 1
1970 10 08 0.000000 1 1
1970 10 09 0.000000 1 1
1970 10 10 0.000000 1 1
1970 10 11 0.000000 1 1
1970 10 12 0.000000 1 1
1970 10 13 0.000000 1 1
1970 10 14 0.000000 1 1
1970 10 15 0.000000 1 1
1970 10 16 0.000000 1 1
1970 10 17 0.000000 1 1
1970 10 18 0.000000 1 1
1970 10 19 0.000000 1 1
1970 10 20 0.000000 1 1
1970 10 21 0.000000 1 1
1970 10 22 0.000000 1 1
1970 10 23 0.000000 1 1
1970 10 24 0.000000 1 1
1970 10 25 0.000000 1 1
1970 10 26 0.000000 1 1
1970 10 27 0.000000 1 1
1970 10 28 0.000000 1 1
1970 10 29 0.000000 1 1
1970 10 30 0.000000 1 1
1970 10 31 0.000000 1 1
1970 11 01 0.000000 1 1
1970 11 02 0.000000 1 1
1970 11 03 0.000000 1 1
1970 11 04 0.000000 1 1
1970 11 05 0.000000 1 1
1970 11 06 0.000000 1 1
1970 11 07 0.000000 1 1
1970 11 08 0.000000 1 1
1970 11 09 0.000000 1 1
1970 11 10 0.000000 1 1
1970 11 11 0.000000 1 1
1970 11 12 0.000000 1 1
1970 11 13 0.000000 1 1
1970 11 14 0.000000 1 1
1970 11 15 0.000000 1 1
1970 11 16 0.000000 1 1
1970 11 17 0.000000 1 1
1970 11 18 0.000000 1 1
1970 11 19 0.000000 1 1
1970 11 20 0.000000 1 1
1970 11 21 0.000000 1 1
1970 11 22 0.000000 1 1
1970 11 23 0.000000 1 1
1970 11 24 0.000000 1 1
1970 11 25 0.000000 1 1
1970 11 26 0.000000 1 1
1970 11 27 0.000000 1 1
1970 11 28 0.000000 1 1
1970 11 29 0.000000 1 1
1970 11 30 0.000000 1 1
1970 12 01 0.000000 1 1
1970 12 02 0.000000 1 1
1970 12 03 0.000000 1 1
1970 12 04 0.000000 1 1
1970 12 05 0.000000 1 1
1970 12 06 0.000000 1 1
1970 12 07 0.000000 1 1
1970 12 08 0.000000 1 1
1970 12 09 0.000000 1 1
1970 12 10 0.000000 1 1
1970 12 11 0.000000 1 1
1970 12 12 0.000000 1 1
1970 12 13 0.000000 1 1
1970 12 14 0.000000 1 1
1970 12 15 0.000000 1 1
1970 12 16 0.000000 1 1
1970 12 17 0.000000 1 1
1970 12 18 0.000000 1 1
1970 12 19 0.000000 1 1
1970 12 20 0.000000 1 1
1970 12 21 0.000000 1 1
1970 12 22 0.000000 1 1
1970 12 23 0.000000 1 1
1970 12 24 0.000000 1 1
1970 12 25 0.000000 1 1
1970 12 26 0.000000 1 1
1970 12 27 0.000000 1 1
1970 12 28 0.000000 1 1
1970 12 29 0.000000 1 1
1970 12 30 0.000000 1 1
1970 12 31 0.000000 1 1
1971 01 01 0.000000 1 1
1971 01 02 0.000000 1 1
1971 01 03 0.000000 1 1
1971 01 04 0.000000 1 1
1971 01 05 0.000000 1 1
1971 01 06 0.000000 1 1
1971 01 07 0.000000 1 1
1971 01 08 0.000000 1 1
1971 01 09 0.000000 1 1
1971 01 10 0.000000 1 1
1971 01 11 0.000000 1 1
1971 01 12 0.000000 1 1
1971 01 13 0.000000 1 1
1971 01 14 0.000000 1 1
1971 01 15 0.000000 1 1
1971 01 16 0.000000 1 1
1971 01 17 0.000000 1 1
1971 01 18 0.000000 1 1
1971 01 19 0.000000 1 1
1971 01 20 0.000000 1 1
1971 01 21 0.000000 1 1
1971 01 22 0.000000 1 1
1971 01 23 0.000000 1 1
1971 01 24 0.000000 1 1
1971 01 25 0.000000 1 1
1971 01 26 0.000000 1 1
1971 01 27 0.000000 1 1
1971 01 28 0.000000 1 1
1971 01 29 0.000000 1 1
1971 01 30 0.000000 1 1
1971 01 31 0.000000 1 1
1971 02 01 0.000000 1 1
1971 02 02 0.000000 1 1
1971 02 03 0.000000 1 1
1971 02 04 0.000000 1 1
1971 02 05 0.000000 1 1
1971 02 06 0.000000 1 1
1971 02 07 0.000000 1 1
1971 02 08 0.000000 1 1
1971 02 09 0.000000 1 1
1971 02 10 0.000000 1 1
1971 02 11 0.000000 1 1
1971 02 12 0.000000 1 1
1971 02 13 0.000000 1 1
1971 02 14 0.000000 1 1
1971 02 15 0.000000 1 1
1971 02 16 0.000000 1 1
1971 02 17 0.000000 1 1
1971 02 18 0.000000 1 1
1971 02 19 0.000000 1 1
1971 02 20 0.000000 1 1
1971 02 21 0.000000 1 1
1971 02 22 0.000000 1 1
1971 02 23 0.000000 1 1
1971 02 24 0.000000 1 1
1971 02 25 0.000000 1 1
1971 02 26 0.000000 1 1
1971 02 27 0.000000 1 1
1971 02 28 0.000000 1 1
1971 03 01 0.000000 1 1
1971 03 02 0.000000 1 1
1971 03 03 0.000000 1 1
1971 03 04 0.000000 1 1
1971 03 05 0.000000 1 1
1971 03 06 0.000000 1 1
1971 03 07 0.000000 1 1
1971 03 08 0.000000 1 1
1971 03 09 0.000000 1 1
1971 03 10 0.000000 1 1
1971 03 11 0.000000 1 1
1971 03 12 0.000000 1 1
1971 03 13 0.000000 1 1
1971 03 14 0.000000 1 1
1971 03 15 0.000000 1 1
1971 03 16 0.000000 1 1
1971 03 17 0.000000 1 1
1971 03 18 0.000000 1 1
1971 03 19 0.000000 1 1
1971 03 20 0.000000 1 1
1971 03 21 0.000000 1 1
1971 03 22 0.000000 1 1
1971 03 23 0.000000 1 1
1971 03 24 0.000000 1 1
1971 03 25 0.000000 1 1
1971 03 26 0.000000 1 1
1971 03 27 0.000000 1 1
1971 03 28 0.000000 1 1
1971 03 29 0.000000 1 1
1971 03 30 0.000000 1 1
1971 03 31 0.000000 1 1
1971 04 01 0.000000 1 1
1971 04 02 34.800000 1 1
1971 04 03 13.200000 1 1
1971 04 04 3.500000 1 1
1971 04 05 2.990000 1 1
1971 04 06 1.540000 1 1
1971 04 07 24.200000 1 1
1971 04 08 39.600000 1 1
1971 04 09 22.400000 1 1
1971 04 10 149.000000 1 1
1971 04 11 43.900000 1 1
1971 04 12 30.000000 1 1
1971 04 13 21.200000 1 1
1971 04 14 14.100000 1 1
1971 04 15 18.300000 1 1
1971 04 16 13.200000 1 1
1971 04 17 9.300000 1 1
1971 04 18 6.850000 1 1
1971 04 19 3.160000 1 1
1971 04 20 2.480000 1 1
1971 04 21 1.670000 1 1
1971 04 22 3.160000 1 1
1971 04 23 9.300000 1 1
1971 04 24 18.300000 1 1
1971 04 25 15.100000 1 1
1971 04 26 7.200000 1 1
1971 04 27 3.800000 1 1
1971 04 28 3.330000 1 1
1971 04 29 6.200000 1 1
1971 04 30 3.500000 1 1
1971 05 01 3.330000 1 1
1971 05 02 6.500000 1 1
1971 05 03 38.000000 1 1
1971 05 04 20.000000 1 1
1971 05 05 12.700000 1 1
1971 05 06 9.300000 1 1
1971 05 07 5.000000 1 1
1971 05 08 7.550000 1 1
1971 05 09 6.200000 1 1
1971 05 10 12.700000 1 1
1971 05 11 7.550000 1 1
1971 05 12 4.400000 1 1
1971 05 13 3.500000 1 1
1971 05 14 2.480000 1 1
1971 05 15 1.970000 1 1
1971 05 16 1.540000 1 1
1971 05 17 1.150000 1 1
1971 05 18 1.150000 1 1
1971 05 19 1.020000 1 1
1971 05 20 0.760000 1 1
1971 05 21 0.500000 1 1
1971 05 22 0.450000 1 1
1971 05 23 0.500000 1 1
1971 05 24 0.500000 1 1
1971 05 25 0.450000 1 1
1971 05 26 0.400000 1 1
1971 05 27 0.250000 1 1
1971 05 28 0.150000 1 1
1971 05 29 0.350000 1 1
1971 05 30 0.500000 1 1
1971 05 31 0.450000 1 1
1971 06 01 0.350000 1 1
1971 06 02 0.300000 1 1
1971 06 03 0.350000 1 1
1971 06 04 0.500000 1 1
1971 06 05 1.150000 1 1
1971 06 06 2.480000 1 1
1971 06 07 5.000000 1 1
1971 06 08 3.500000 1 1
1971 06 09 2.480000 1 1
1971 06 10 2.140000 1 1
1971 06 11 1.280000 1 1
1971 06 12 0.500000 1 1
1971 06 13 0.450000 1 1
1971 06 14 0.400000 1 1
1971 06 15 0.300000 1 1
1971 06 16 0.250000 1 1
1971 06 17 0.200000 1 1
1971 06 18 0.200000 1 1
1971 06 19 0.300000 1 1
1971 06 20 0.300000 1 1
1971 06 21 0.250000 1 1
1971 06 22 0.200000 1 1
1971 06 23 0.150000 1 1
1971 06 24 0.100000 1 1
1971 06 25 0.100000 1 1
1971 06 26 0.150000 1 1
1971 06 27 0.300000 1 1
1971 06 28 0.400000 1 1
1971 06 29 0.300000 1 1
1971 06 30 0.150000 1 1
1971 07 01 0.350000 1 1
1971 07 02 1.800000 1 1
1971 07 03 1.020000 1 1
1971 07 04 0.350000 1 1
1971 07 05 1.800000 1 1
1971 07 06 2.820000 1 1
1971 07 07 1.670000 1 1
1971 07 08 1.150000 1 1
1971 07 09 0.450000 1 1
1971 07 10 0.350000 1 1
1971 07 11 0.300000 1 1
1971 07 12 0.250000 1 1
1971 07 13 0.200000 1 1
1971 07 14 0.100000 1 1
1971 07 15 0.100000 1 1
1971 07 16 0.150000 1 1
1971 07 17 0.100000 1 1
1971 07 18 0.050000 1 1
1971 07 19 0.000000 1 1
1971 07 20 0.000000 1 1
1971 07 21 0.000000 1 1
1971 07 22 0.000000 1 1
1971 07 23 0.000000 1 1
1971 07 24 0.000000 1 1
1971 07 25 0.000000 1 1
1971 07 26 0.000000 1 1
1971 07 27 0.000000 1 1
1971 07 28 0.000000 1 1
1971 07 29 0.000000 1 1
1971 07 30 0.000000 1 1
1971 07 31 0.000000 1 1
1971 08 01 0.000000 1 1
1971 08 02 10.000000 1 1
1971 08 03 12.700000 1 1
1971 08 04 7.900000 1 1
1971 08 05 5.000000 1 1
1971 08 06 3.800000 1 1
1971 08 07 1.670000 1 1
1971 08 08 1.020000 1 1
1971 08 09 0.450000 1 1
1971 08 10 0.400000 1 1
1971 08 11 0.400000 1 1
1971 08 12 0.350000 1 1
1971 08 13 0.350000 1 1
1971 08 14 0.250000 1 1
1971 08 15 0.100000 1 1
1971 08 16 0.100000 1 1
1971 08 17 0.050000 1 1
1971 08 18 0.050000 1 1
1971 08 19 0.000000 1 1
1971 08 20 0.000000 1 1
1971 08 21 0.000000 1 1
1971 08 22 0.000000 1 1
1971 08 23 0.000000 1 1
1971 08 24 0.000000 1 1
1971 08 25 0.000000 1 1
1971 08 26 0.000000 1 1
1971 08 27 0.000000 1 1
1971 08 28 0.000000 1 1
1971 08 29 0.000000 1 1
1971 08 30 0.000000 1 1
1971 08 31 0.000000 1 1
1971 09 01 0.000000 1 1
1971 09 02 0.000000 1 1
1971 09 03 0.000000 1 1
1971 09 04 0.000000 1 1
1971 09 05 0.000000 1 1
1971 09 06 0.000000 1 1
1971 09 07 0.000000 1 1
1971 09 08 0.000000 1 1
1971 09 09 0.000000 1 1
1971 09 10 0.000000 1 1
1971 09 11 0.000000 1 1
1971 09 12 0.000000 1 1
1971 09 13 0.000000 1 1
1971 09 14 0.000000 1 1
1971 09 15 0.000000 1 1
1971 09 16 0.000000 1 1
1971 09 17 0.000000 1 1
1971 09 18 0.000000 1 1
1971 09 19 0.000000 1 1
1971 09 20 0.000000 1 1
1971 09 21 0.000000 1 1
1971 09 22 0.000000 1 1
1971 09 23 0.000000 1 1
1971 09 24 0.000000 1 1
1971 09 25 0.000000 1 1
1971 09 26 0.000000 1 1
1971 09 27 0.000000 1 1
1971 09 28 0.000000 1 1
1971 09 29 0.000000 1 1
1971 09 30 0.000000 1 1
1971 10 01 0.000000 1 1
1971 10 02 0.000000 1 1
1971 10 03 0.000000 1 1
1971 10 04 0.000000 1 1
1971 10 05 0.000000 1 1
1971 10 06 0.000000 1 1
1971 10 07 0.000000 1 1
1971 10 08 0.000000 1 1
1971 10 09 0.000000 1 1
1971 10 10 0.000000 1 1
1971 10 11 0.000000 1 1
1971 10 12 0.000000 1 1
1971 10 13 0.000000 1 1
1971 10 14 0.000000 1 1
1971 10 15 0.000000 1 1
1971 10 16 0.000000 1 1
1971 10 17 0.000000 1 1
1971 10 18 0.000000 1 1
1971 10 19 0.000000 1 1
1971 10 20 0.000000 1 1
1971 10 21 0.000000 1 1
1971 10 22 0.000000 1 1
1971 10 23 0.000000 1 1
