year month day streamflow_m3s qual_control_by_ana qual_flag
1948 12 13 nan nan nan
1948 12 14 nan nan nan
1948 12 15 nan nan nan
1948 12 16 nan nan nan
1948 12 17 nan nan nan
1948 12 18 nan nan nan
1948 12 19 nan nan nan
1948 12 20 nan nan nan
1948 12 21 nan nan nan
1948 12 22 nan nan nan
1948 12 23 nan nan nan
1948 12 24 nan nan nan
1948 12 25 nan nan nan
1948 12 26 nan nan nan
1948 12 27 nan nan nan
1948 12 28 nan nan nan
1948 12 29 nan nan nan
1948 12 30 nan nan nan
1948 12 31 nan nan nan
1949 01 01 nan nan nan
1949 01 02 nan nan nan
1949 01 03 nan nan nan
1949 01 04 nan nan nan
1949 01 05 nan nan nan
1949 01 06 nan nan nan
1949 01 07 nan nan nan
1949 01 08 nan nan nan
1949 01 09 nan nan nan
1949 01 10 nan nan nan
1949 01 11 nan nan nan
1949 01 12 nan nan nan
1949 01 13 nan nan nan
1949 01 14 nan nan nan
1949 01 15 nan nan nan
1949 01 16 nan nan nan
1949 01 17 nan nan nan
1949 01 18 nan nan nan
1949 01 19 nan nan nan
1949 01 20 nan nan nan
1949 01 21 nan nan nan
1949 01 22 nan nan nan
1949 01 23 nan nan nan
1949 01 24 nan nan nan
1949 01 25 nan nan nan
1949 01 26 nan nan nan
1949 01 27 nan nan nan
1949 01 28 nan nan nan
1949 01 29 nan nan nan
1949 01 30 nan nan nan
1949 01 31 nan nan nan
1949 02 01 nan nan nan
1949 02 02 nan nan nan
1949 02 03 nan nan nan
1949 02 04 nan nan nan
1949 02 05 nan nan nan
1949 02 06 nan nan nan
1949 02 07 nan nan nan
1949 02 08 nan nan nan
1949 02 09 nan nan nan
1949 02 10 nan nan nan
1949 02 11 nan nan nan
1949 02 12 nan nan nan
1949 02 13 nan nan nan
1949 02 14 nan nan nan
1949 02 15 nan nan nan
1949 02 16 nan nan nan
1949 02 17 nan nan nan
1949 02 18 nan nan nan
1949 02 19 nan nan nan
1949 02 20 nan nan nan
1949 02 21 nan nan nan
1949 02 22 nan nan nan
1949 02 23 nan nan nan
1949 02 24 nan nan nan
1949 02 25 nan nan nan
1949 02 26 nan nan nan
1949 02 27 nan nan nan
1949 02 28 nan nan nan
1949 03 01 nan nan nan
1949 03 02 nan nan nan
1949 03 03 nan nan nan
1949 03 04 nan nan nan
1949 03 05 nan nan nan
1949 03 06 nan nan nan
1949 03 07 nan nan nan
1949 03 08 nan nan nan
1949 03 09 nan nan nan
1949 03 10 nan nan nan
1949 03 11 nan nan nan
1949 03 12 nan nan nan
1949 03 13 nan nan nan
1949 03 14 nan nan nan
1949 03 15 nan nan nan
1949 03 16 nan nan nan
1949 03 17 nan nan nan
1949 03 18 nan nan nan
1949 03 19 nan nan nan
1949 03 20 nan nan nan
1949 03 21 nan nan nan
1949 03 22 nan nan nan
1949 03 23 nan nan nan
1949 03 24 nan nan nan
1949 03 25 nan nan nan
1949 03 26 nan nan nan
1949 03 27 nan nan nan
1949 03 28 nan nan nan
1949 03 29 nan nan nan
1949 03 30 nan nan nan
1949 03 31 nan nan nan
1949 04 01 nan nan nan
1949 04 02 nan nan nan
1949 04 03 nan nan nan
1949 04 04 nan nan nan
1949 04 05 nan nan nan
1949 04 06 nan nan nan
1949 04 07 nan nan nan
1949 04 08 nan nan nan
1949 04 09 nan nan nan
1949 04 10 nan nan nan
1949 04 11 nan nan nan
1949 04 12 nan nan nan
1949 04 13 nan nan nan
1949 04 14 nan nan nan
1949 04 15 nan nan nan
1949 04 16 nan nan nan
1949 04 17 nan nan nan
1949 04 18 nan nan nan
1949 04 19 nan nan nan
1949 04 20 nan nan nan
1949 04 21 nan nan nan
1949 04 22 nan nan nan
1949 04 23 nan nan nan
1949 04 24 nan nan nan
1949 04 25 nan nan nan
1949 04 26 nan nan nan
1949 04 27 nan nan nan
1949 04 28 nan nan nan
1949 04 29 nan nan nan
1949 04 30 nan nan nan
1949 05 01 nan nan nan
1949 05 02 nan nan nan
1949 05 03 nan nan nan
1949 05 04 nan nan nan
1949 05 05 nan nan nan
1949 05 06 nan nan nan
1949 05 07 nan nan nan
1949 05 08 nan nan nan
1949 05 09 nan nan nan
1949 05 10 nan nan nan
1949 05 11 nan nan nan
1949 05 12 nan nan nan
1949 05 13 nan nan nan
1949 05 14 nan nan nan
1949 05 15 nan nan nan
1949 05 16 nan nan nan
1949 05 17 nan nan nan
1949 05 18 nan nan nan
1949 05 19 nan nan nan
1949 05 20 nan nan nan
1949 05 21 nan nan nan
1949 05 22 nan nan nan
1949 05 23 nan nan nan
1949 05 24 nan nan nan
1949 05 25 nan nan nan
1949 05 26 nan nan nan
1949 05 27 nan nan nan
1949 05 28 nan nan nan
1949 05 29 nan nan nan
1949 05 30 nan nan nan
1949 05 31 nan nan nan
1949 06 01 nan nan nan
1949 06 02 nan nan nan
1949 06 03 nan nan nan
1949 06 04 nan nan nan
1949 06 05 nan nan nan
1949 06 06 nan nan nan
1949 06 07 nan nan nan
1949 06 08 nan nan nan
1949 06 09 nan nan nan
1949 06 10 nan nan nan
1949 06 11 nan nan nan
1949 06 12 nan nan nan
1949 06 13 nan nan nan
1949 06 14 nan nan nan
1949 06 15 nan nan nan
1949 06 16 nan nan nan
1949 06 17 nan nan nan
1949 06 18 nan nan nan
1949 06 19 nan nan nan
1949 06 20 nan nan nan
1949 06 21 nan nan nan
1949 06 22 nan nan nan
1949 06 23 nan nan nan
1949 06 24 nan nan nan
1949 06 25 nan nan nan
1949 06 26 nan nan nan
1949 06 27 nan nan nan
1949 06 28 nan nan nan
1949 06 29 nan nan nan
1949 06 30 nan nan nan
1949 07 01 nan nan nan
1949 07 02 nan nan nan
1949 07 03 nan nan nan
1949 07 04 nan nan nan
1949 07 05 nan nan nan
1949 07 06 nan nan nan
1949 07 07 nan nan nan
1949 07 08 nan nan nan
1949 07 09 nan nan nan
1949 07 10 nan nan nan
1949 07 11 nan nan nan
1949 07 12 nan nan nan
1949 07 13 nan nan nan
1949 07 14 nan nan nan
1949 07 15 nan nan nan
1949 07 16 nan nan nan
1949 07 17 nan nan nan
1949 07 18 nan nan nan
1949 07 19 nan nan nan
1949 07 20 nan nan nan
1949 07 21 nan nan nan
1949 07 22 nan nan nan
1949 07 23 nan nan nan
1949 07 24 nan nan nan
1949 07 25 nan nan nan
1949 07 26 nan nan nan
1949 07 27 nan nan nan
1949 07 28 nan nan nan
1949 07 29 nan nan nan
1949 07 30 nan nan nan
1949 07 31 nan nan nan
1949 08 01 nan nan nan
1949 08 02 nan nan nan
1949 08 03 nan nan nan
1949 08 04 nan nan nan
1949 08 05 nan nan nan
1949 08 06 nan nan nan
1949 08 07 nan nan nan
1949 08 08 nan nan nan
1949 08 09 nan nan nan
1949 08 10 nan nan nan
1949 08 11 nan nan nan
1949 08 12 nan nan nan
1949 08 13 nan nan nan
1949 08 14 nan nan nan
1949 08 15 nan nan nan
1949 08 16 nan nan nan
1949 08 17 nan nan nan
1949 08 18 nan nan nan
1949 08 19 nan nan nan
1949 08 20 nan nan nan
1949 08 21 nan nan nan
1949 08 22 nan nan nan
1949 08 23 nan nan nan
1949 08 24 nan nan nan
1949 08 25 nan nan nan
1949 08 26 nan nan nan
1949 08 27 nan nan nan
1949 08 28 nan nan nan
1949 08 29 nan nan nan
1949 08 30 nan nan nan
1949 08 31 nan nan nan
1949 09 01 nan nan nan
1949 09 02 nan nan nan
1949 09 03 nan nan nan
1949 09 04 nan nan nan
1949 09 05 nan nan nan
1949 09 06 nan nan nan
1949 09 07 nan nan nan
1949 09 08 nan nan nan
1949 09 09 nan nan nan
1949 09 10 nan nan nan
1949 09 11 nan nan nan
1949 09 12 nan nan nan
1949 09 13 nan nan nan
1949 09 14 nan nan nan
1949 09 15 nan nan nan
1949 09 16 nan nan nan
1949 09 17 nan nan nan
1949 09 18 nan nan nan
1949 09 19 nan nan nan
1949 09 20 nan nan nan
1949 09 21 nan nan nan
1949 09 22 nan nan nan
1949 09 23 nan nan nan
1949 09 24 nan nan nan
1949 09 25 nan nan nan
1949 09 26 nan nan nan
1949 09 27 nan nan nan
1949 09 28 nan nan nan
1949 09 29 nan nan nan
1949 09 30 nan nan nan
1949 10 01 nan nan nan
1949 10 02 nan nan nan
1949 10 03 nan nan nan
1949 10 04 nan nan nan
1949 10 05 nan nan nan
1949 10 06 nan nan nan
1949 10 07 nan nan nan
1949 10 08 nan nan nan
1949 10 09 nan nan nan
1949 10 10 nan nan nan
1949 10 11 nan nan nan
1949 10 12 nan nan nan
1949 10 13 nan nan nan
1949 10 14 nan nan nan
1949 10 15 nan nan nan
1949 10 16 nan nan nan
1949 10 17 nan nan nan
1949 10 18 nan nan nan
1949 10 19 nan nan nan
1949 10 20 nan nan nan
1949 10 21 nan nan nan
1949 10 22 nan nan nan
1949 10 23 nan nan nan
1949 10 24 nan nan nan
1949 10 25 nan nan nan
1949 10 26 nan nan nan
1949 10 27 nan nan nan
1949 10 28 nan nan nan
1949 10 29 nan nan nan
1949 10 30 nan nan nan
1949 10 31 nan nan nan
1949 11 01 nan nan nan
1949 11 02 nan nan nan
1949 11 03 nan nan nan
1949 11 04 nan nan nan
1949 11 05 nan nan nan
1949 11 06 nan nan nan
1949 11 07 nan nan nan
1949 11 08 nan nan nan
1949 11 09 nan nan nan
1949 11 10 nan nan nan
1949 11 11 nan nan nan
1949 11 12 nan nan nan
1949 11 13 nan nan nan
1949 11 14 nan nan nan
1949 11 15 nan nan nan
1949 11 16 nan nan nan
1949 11 17 nan nan nan
1949 11 18 nan nan nan
1949 11 19 nan nan nan
1949 11 20 nan nan nan
1949 11 21 nan nan nan
1949 11 22 nan nan nan
1949 11 23 nan nan nan
1949 11 24 nan nan nan
1949 11 25 nan nan nan
1949 11 26 nan nan nan
1949 11 27 nan nan nan
1949 11 28 nan nan nan
1949 11 29 nan nan nan
1949 11 30 nan nan nan
1949 12 01 nan nan nan
1949 12 02 nan nan nan
1949 12 03 nan nan nan
1949 12 04 nan nan nan
1949 12 05 nan nan nan
1949 12 06 nan nan nan
1949 12 07 nan nan nan
1949 12 08 nan nan nan
1949 12 09 nan nan nan
1949 12 10 nan nan nan
1949 12 11 nan nan nan
1949 12 12 nan nan nan
1949 12 13 nan nan nan
1949 12 14 nan nan nan
1949 12 15 nan nan nan
1949 12 16 nan nan nan
1949 12 17 nan nan nan
1949 12 18 nan nan nan
1949 12 19 nan nan nan
1949 12 20 nan nan nan
1949 12 21 nan nan nan
1949 12 22 nan nan nan
1949 12 23 nan nan nan
1949 12 24 nan nan nan
1949 12 25 nan nan nan
1949 12 26 nan nan nan
1949 12 27 nan nan nan
1949 12 28 nan nan nan
1949 12 29 nan nan nan
1949 12 30 nan nan nan
1949 12 31 nan nan nan
1950 01 01 nan nan nan
1950 01 02 nan nan nan
1950 01 03 nan nan nan
1950 01 04 nan nan nan
1950 01 05 nan nan nan
1950 01 06 nan nan nan
1950 01 07 nan nan nan
1950 01 08 nan nan nan
1950 01 09 nan nan nan
1950 01 10 nan nan nan
1950 01 11 nan nan nan
1950 01 12 nan nan nan
1950 01 13 nan nan nan
1950 01 14 nan nan nan
1950 01 15 nan nan nan
1950 01 16 nan nan nan
1950 01 17 nan nan nan
1950 01 18 nan nan nan
1950 01 19 nan nan nan
1950 01 20 nan nan nan
1950 01 21 nan nan nan
1950 01 22 nan nan nan
1950 01 23 nan nan nan
1950 01 24 nan nan nan
1950 01 25 nan nan nan
1950 01 26 nan nan nan
1950 01 27 nan nan nan
1950 01 28 nan nan nan
1950 01 29 nan nan nan
1950 01 30 nan nan nan
1950 01 31 nan nan nan
1950 02 01 nan nan nan
1950 02 02 nan nan nan
1950 02 03 nan nan nan
1950 02 04 nan nan nan
1950 02 05 nan nan nan
1950 02 06 nan nan nan
1950 02 07 nan nan nan
1950 02 08 nan nan nan
1950 02 09 nan nan nan
1950 02 10 nan nan nan
1950 02 11 nan nan nan
1950 02 12 nan nan nan
1950 02 13 nan nan nan
1950 02 14 nan nan nan
1950 02 15 nan nan nan
1950 02 16 nan nan nan
1950 02 17 nan nan nan
1950 02 18 nan nan nan
1950 02 19 nan nan nan
1950 02 20 nan nan nan
1950 02 21 nan nan nan
1950 02 22 nan nan nan
1950 02 23 nan nan nan
1950 02 24 nan nan nan
1950 02 25 nan nan nan
1950 02 26 nan nan nan
1950 02 27 nan nan nan
1950 02 28 nan nan nan
1950 03 01 nan nan nan
1950 03 02 nan nan nan
1950 03 03 nan nan nan
1950 03 04 nan nan nan
1950 03 05 nan nan nan
1950 03 06 nan nan nan
1950 03 07 nan nan nan
1950 03 08 nan nan nan
1950 03 09 nan nan nan
1950 03 10 nan nan nan
1950 03 11 nan nan nan
1950 03 12 nan nan nan
1950 03 13 nan nan nan
1950 03 14 nan nan nan
1950 03 15 nan nan nan
1950 03 16 nan nan nan
1950 03 17 nan nan nan
1950 03 18 nan nan nan
1950 03 19 nan nan nan
1950 03 20 nan nan nan
1950 03 21 nan nan nan
1950 03 22 nan nan nan
1950 03 23 nan nan nan
1950 03 24 nan nan nan
1950 03 25 nan nan nan
1950 03 26 nan nan nan
1950 03 27 nan nan nan
1950 03 28 nan nan nan
1950 03 29 nan nan nan
1950 03 30 nan nan nan
1950 03 31 nan nan nan
1950 04 01 nan nan nan
1950 04 02 nan nan nan
1950 04 03 nan nan nan
1950 04 04 nan nan nan
1950 04 05 nan nan nan
1950 04 06 nan nan nan
1950 04 07 nan nan nan
1950 04 08 nan nan nan
1950 04 09 nan nan nan
1950 04 10 nan nan nan
1950 04 11 nan nan nan
1950 04 12 nan nan nan
1950 04 13 nan nan nan
1950 04 14 nan nan nan
1950 04 15 nan nan nan
1950 04 16 nan nan nan
1950 04 17 nan nan nan
1950 04 18 nan nan nan
1950 04 19 nan nan nan
1950 04 20 nan nan nan
1950 04 21 nan nan nan
1950 04 22 nan nan nan
1950 04 23 nan nan nan
1950 04 24 nan nan nan
1950 04 25 nan nan nan
1950 04 26 nan nan nan
1950 04 27 nan nan nan
1950 04 28 nan nan nan
1950 04 29 nan nan nan
1950 04 30 nan nan nan
1950 05 01 nan nan nan
1950 05 02 nan nan nan
1950 05 03 nan nan nan
1950 05 04 nan nan nan
1950 05 05 nan nan nan
1950 05 06 nan nan nan
1950 05 07 nan nan nan
1950 05 08 nan nan nan
1950 05 09 nan nan nan
1950 05 10 nan nan nan
1950 05 11 nan nan nan
1950 05 12 nan nan nan
1950 05 13 nan nan nan
1950 05 14 nan nan nan
1950 05 15 nan nan nan
1950 05 16 nan nan nan
1950 05 17 nan nan nan
1950 05 18 nan nan nan
1950 05 19 nan nan nan
1950 05 20 nan nan nan
1950 05 21 nan nan nan
1950 05 22 nan nan nan
1950 05 23 nan nan nan
1950 05 24 nan nan nan
1950 05 25 nan nan nan
1950 05 26 nan nan nan
1950 05 27 nan nan nan
1950 05 28 nan nan nan
1950 05 29 nan nan nan
1950 05 30 nan nan nan
1950 05 31 nan nan nan
1950 06 01 nan nan nan
1950 06 02 nan nan nan
1950 06 03 nan nan nan
1950 06 04 nan nan nan
1950 06 05 nan nan nan
1950 06 06 nan nan nan
1950 06 07 nan nan nan
1950 06 08 nan nan nan
1950 06 09 nan nan nan
1950 06 10 nan nan nan
1950 06 11 nan nan nan
1950 06 12 nan nan nan
1950 06 13 nan nan nan
1950 06 14 nan nan nan
1950 06 15 nan nan nan
1950 06 16 nan nan nan
1950 06 17 nan nan nan
1950 06 18 nan nan nan
1950 06 19 nan nan nan
1950 06 20 nan nan nan
1950 06 21 nan nan nan
1950 06 22 nan nan nan
1950 06 23 nan nan nan
1950 06 24 nan nan nan
1950 06 25 nan nan nan
1950 06 26 nan nan nan
1950 06 27 nan nan nan
1950 06 28 nan nan nan
1950 06 29 nan nan nan
1950 06 30 nan nan nan
1950 07 01 nan nan nan
1950 07 02 nan nan nan
1950 07 03 nan nan nan
1950 07 04 nan nan nan
1950 07 05 nan nan nan
1950 07 06 nan nan nan
1950 07 07 nan nan nan
1950 07 08 nan nan nan
1950 07 09 nan nan nan
1950 07 10 nan nan nan
1950 07 11 nan nan nan
1950 07 12 nan nan nan
1950 07 13 nan nan nan
1950 07 14 nan nan nan
1950 07 15 nan nan nan
1950 07 16 nan nan nan
1950 07 17 nan nan nan
1950 07 18 nan nan nan
1950 07 19 nan nan nan
1950 07 20 nan nan nan
1950 07 21 nan nan nan
1950 07 22 nan nan nan
1950 07 23 nan nan nan
1950 07 24 nan nan nan
1950 07 25 nan nan nan
1950 07 26 nan nan nan
1950 07 27 nan nan nan
1950 07 28 nan nan nan
1950 07 29 nan nan nan
1950 07 30 nan nan nan
1950 07 31 nan nan nan
1950 08 01 nan nan nan
1950 08 02 nan nan nan
1950 08 03 nan nan nan
1950 08 04 nan nan nan
1950 08 05 nan nan nan
1950 08 06 nan nan nan
1950 08 07 nan nan nan
1950 08 08 nan nan nan
1950 08 09 nan nan nan
1950 08 10 nan nan nan
1950 08 11 nan nan nan
1950 08 12 nan nan nan
1950 08 13 nan nan nan
1950 08 14 nan nan nan
1950 08 15 nan nan nan
1950 08 16 nan nan nan
1950 08 17 nan nan nan
1950 08 18 nan nan nan
1950 08 19 nan nan nan
1950 08 20 nan nan nan
1950 08 21 nan nan nan
1950 08 22 nan nan nan
1950 08 23 nan nan nan
1950 08 24 nan nan nan
1950 08 25 nan nan nan
1950 08 26 nan nan nan
1950 08 27 nan nan nan
1950 08 28 nan nan nan
1950 08 29 nan nan nan
1950 08 30 nan nan nan
1950 08 31 nan nan nan
1950 09 01 nan nan nan
1950 09 02 nan nan nan
1950 09 03 nan nan nan
1950 09 04 nan nan nan
1950 09 05 nan nan nan
1950 09 06 nan nan nan
1950 09 07 nan nan nan
1950 09 08 nan nan nan
1950 09 09 nan nan nan
1950 09 10 nan nan nan
1950 09 11 nan nan nan
1950 09 12 nan nan nan
1950 09 13 nan nan nan
1950 09 14 nan nan nan
1950 09 15 nan nan nan
1950 09 16 nan nan nan
1950 09 17 nan nan nan
1950 09 18 nan nan nan
1950 09 19 nan nan nan
1950 09 20 nan nan nan
1950 09 21 nan nan nan
1950 09 22 nan nan nan
1950 09 23 nan nan nan
1950 09 24 nan nan nan
1950 09 25 nan nan nan
1950 09 26 nan nan nan
1950 09 27 nan nan nan
1950 09 28 nan nan nan
1950 09 29 nan nan nan
1950 09 30 nan nan nan
1950 10 01 nan nan nan
1950 10 02 nan nan nan
1950 10 03 nan nan nan
1950 10 04 nan nan nan
1950 10 05 nan nan nan
1950 10 06 nan nan nan
1950 10 07 nan nan nan
1950 10 08 nan nan nan
1950 10 09 nan nan nan
1950 10 10 nan nan nan
1950 10 11 nan nan nan
1950 10 12 nan nan nan
1950 10 13 nan nan nan
1950 10 14 nan nan nan
1950 10 15 nan nan nan
1950 10 16 nan nan nan
1950 10 17 nan nan nan
1950 10 18 nan nan nan
1950 10 19 nan nan nan
1950 10 20 nan nan nan
1950 10 21 nan nan nan
1950 10 22 nan nan nan
1950 10 23 nan nan nan
1950 10 24 nan nan nan
1950 10 25 nan nan nan
1950 10 26 nan nan nan
1950 10 27 nan nan nan
1950 10 28 nan nan nan
1950 10 29 nan nan nan
1950 10 30 nan nan nan
1950 10 31 nan nan nan
1950 11 01 nan nan nan
1950 11 02 nan nan nan
1950 11 03 nan nan nan
1950 11 04 nan nan nan
1950 11 05 nan nan nan
1950 11 06 nan nan nan
1950 11 07 nan nan nan
1950 11 08 nan nan nan
1950 11 09 nan nan nan
1950 11 10 nan nan nan
1950 11 11 nan nan nan
1950 11 12 nan nan nan
1950 11 13 nan nan nan
1950 11 14 nan nan nan
1950 11 15 nan nan nan
1950 11 16 nan nan nan
1950 11 17 nan nan nan
1950 11 18 nan nan nan
1950 11 19 nan nan nan
1950 11 20 nan nan nan
1950 11 21 nan nan nan
1950 11 22 nan nan nan
1950 11 23 nan nan nan
1950 11 24 nan nan nan
1950 11 25 nan nan nan
1950 11 26 nan nan nan
1950 11 27 nan nan nan
1950 11 28 nan nan nan
1950 11 29 nan nan nan
1950 11 30 nan nan nan
1950 12 01 nan nan nan
1950 12 02 nan nan nan
1950 12 03 nan nan nan
1950 12 04 nan nan nan
1950 12 05 nan nan nan
1950 12 06 nan nan nan
1950 12 07 nan nan nan
1950 12 08 nan nan nan
1950 12 09 nan nan nan
1950 12 10 nan nan nan
1950 12 11 nan nan nan
1950 12 12 nan nan nan
1950 12 13 nan nan nan
1950 12 14 nan nan nan
1950 12 15 nan nan nan
1950 12 16 nan nan nan
1950 12 17 nan nan nan
1950 12 18 nan nan nan
1950 12 19 nan nan nan
1950 12 20 nan nan nan
1950 12 21 nan nan nan
1950 12 22 nan nan nan
1950 12 23 nan nan nan
1950 12 24 nan nan nan
1950 12 25 nan nan nan
1950 12 26 nan nan nan
1950 12 27 nan nan nan
1950 12 28 nan nan nan
1950 12 29 nan nan nan
1950 12 30 nan nan nan
1950 12 31 nan nan nan
1951 01 01 nan nan nan
1951 01 02 nan nan nan
1951 01 03 nan nan nan
1951 01 04 nan nan nan
1951 01 05 nan nan nan
1951 01 06 nan nan nan
1951 01 07 nan nan nan
1951 01 08 nan nan nan
1951 01 09 nan nan nan
1951 01 10 nan nan nan
1951 01 11 nan nan nan
1951 01 12 nan nan nan
1951 01 13 nan nan nan
1951 01 14 nan nan nan
1951 01 15 nan nan nan
1951 01 16 nan nan nan
1951 01 17 nan nan nan
1951 01 18 nan nan nan
1951 01 19 nan nan nan
1951 01 20 nan nan nan
1951 01 21 nan nan nan
1951 01 22 nan nan nan
1951 01 23 nan nan nan
1951 01 24 nan nan nan
1951 01 25 nan nan nan
1951 01 26 nan nan nan
1951 01 27 nan nan nan
1951 01 28 nan nan nan
1951 01 29 nan nan nan
1951 01 30 nan nan nan
1951 01 31 nan nan nan
1951 02 01 nan nan nan
1951 02 02 nan nan nan
1951 02 03 nan nan nan
1951 02 04 nan nan nan
1951 02 05 nan nan nan
1951 02 06 nan nan nan
1951 02 07 nan nan nan
1951 02 08 nan nan nan
1951 02 09 nan nan nan
1951 02 10 nan nan nan
1951 02 11 nan nan nan
1951 02 12 nan nan nan
1951 02 13 nan nan nan
1951 02 14 nan nan nan
1951 02 15 nan nan nan
1951 02 16 nan nan nan
1951 02 17 nan nan nan
1951 02 18 nan nan nan
1951 02 19 nan nan nan
1951 02 20 nan nan nan
1951 02 21 nan nan nan
1951 02 22 nan nan nan
1951 02 23 nan nan nan
1951 02 24 nan nan nan
1951 02 25 nan nan nan
1951 02 26 nan nan nan
1951 02 27 nan nan nan
1951 02 28 nan nan nan
1951 03 01 nan nan nan
1951 03 02 nan nan nan
1951 03 03 nan nan nan
1951 03 04 nan nan nan
1951 03 05 nan nan nan
1951 03 06 nan nan nan
1951 03 07 nan nan nan
1951 03 08 nan nan nan
1951 03 09 nan nan nan
1951 03 10 nan nan nan
1951 03 11 nan nan nan
1951 03 12 nan nan nan
1951 03 13 nan nan nan
1951 03 14 nan nan nan
1951 03 15 nan nan nan
1951 03 16 nan nan nan
1951 03 17 nan nan nan
1951 03 18 nan nan nan
1951 03 19 nan nan nan
1951 03 20 nan nan nan
1951 03 21 nan nan nan
1951 03 22 nan nan nan
1951 03 23 nan nan nan
1951 03 24 nan nan nan
1951 03 25 nan nan nan
1951 03 26 nan nan nan
1951 03 27 nan nan nan
1951 03 28 nan nan nan
1951 03 29 nan nan nan
1951 03 30 nan nan nan
1951 03 31 nan nan nan
1951 04 01 nan nan nan
1951 04 02 nan nan nan
1951 04 03 nan nan nan
1951 04 04 nan nan nan
1951 04 05 nan nan nan
1951 04 06 nan nan nan
1951 04 07 nan nan nan
1951 04 08 nan nan nan
1951 04 09 nan nan nan
1951 04 10 nan nan nan
1951 04 11 nan nan nan
1951 04 12 nan nan nan
1951 04 13 nan nan nan
1951 04 14 nan nan nan
1951 04 15 nan nan nan
1951 04 16 nan nan nan
1951 04 17 nan nan nan
1951 04 18 nan nan nan
1951 04 19 nan nan nan
1951 04 20 nan nan nan
1951 04 21 nan nan nan
1951 04 22 nan nan nan
1951 04 23 nan nan nan
1951 04 24 nan nan nan
1951 04 25 nan nan nan
1951 04 26 nan nan nan
1951 04 27 nan nan nan
1951 04 28 nan nan nan
1951 04 29 nan nan nan
1951 04 30 nan nan nan
1951 05 01 nan nan nan
1951 05 02 nan nan nan
1951 05 03 nan nan nan
1951 05 04 nan nan nan
1951 05 05 nan nan nan
1951 05 06 nan nan nan
1951 05 07 nan nan nan
1951 05 08 nan nan nan
1951 05 09 nan nan nan
1951 05 10 nan nan nan
1951 05 11 nan nan nan
1951 05 12 nan nan nan
1951 05 13 nan nan nan
1951 05 14 nan nan nan
1951 05 15 nan nan nan
1951 05 16 nan nan nan
1951 05 17 nan nan nan
1951 05 18 nan nan nan
1951 05 19 nan nan nan
1951 05 20 nan nan nan
1951 05 21 nan nan nan
1951 05 22 nan nan nan
1951 05 23 nan nan nan
1951 05 24 nan nan nan
1951 05 25 nan nan nan
1951 05 26 nan nan nan
1951 05 27 nan nan nan
1951 05 28 nan nan nan
1951 05 29 nan nan nan
1951 05 30 nan nan nan
1951 05 31 nan nan nan
1951 06 01 nan nan nan
1951 06 02 nan nan nan
1951 06 03 nan nan nan
1951 06 04 nan nan nan
1951 06 05 nan nan nan
1951 06 06 nan nan nan
1951 06 07 nan nan nan
1951 06 08 nan nan nan
1951 06 09 nan nan nan
1951 06 10 nan nan nan
1951 06 11 nan nan nan
1951 06 12 nan nan nan
1951 06 13 nan nan nan
1951 06 14 nan nan nan
1951 06 15 nan nan nan
1951 06 16 nan nan nan
1951 06 17 nan nan nan
1951 06 18 nan nan nan
1951 06 19 nan nan nan
1951 06 20 nan nan nan
1951 06 21 nan nan nan
1951 06 22 nan nan nan
1951 06 23 nan nan nan
1951 06 24 nan nan nan
1951 06 25 nan nan nan
1951 06 26 nan nan nan
1951 06 27 nan nan nan
1951 06 28 nan nan nan
1951 06 29 nan nan nan
1951 06 30 nan nan nan
1951 07 01 nan nan nan
1951 07 02 nan nan nan
1951 07 03 nan nan nan
1951 07 04 nan nan nan
1951 07 05 nan nan nan
1951 07 06 nan nan nan
1951 07 07 nan nan nan
1951 07 08 nan nan nan
1951 07 09 nan nan nan
1951 07 10 nan nan nan
1951 07 11 nan nan nan
1951 07 12 nan nan nan
1951 07 13 nan nan nan
1951 07 14 nan nan nan
1951 07 15 nan nan nan
1951 07 16 nan nan nan
1951 07 17 nan nan nan
1951 07 18 nan nan nan
1951 07 19 nan nan nan
1951 07 20 nan nan nan
1951 07 21 nan nan nan
1951 07 22 nan nan nan
1951 07 23 nan nan nan
1951 07 24 nan nan nan
1951 07 25 nan nan nan
1951 07 26 nan nan nan
1951 07 27 nan nan nan
1951 07 28 nan nan nan
1951 07 29 nan nan nan
1951 07 30 nan nan nan
1951 07 31 nan nan nan
1951 08 01 nan nan nan
1951 08 02 nan nan nan
1951 08 03 nan nan nan
1951 08 04 nan nan nan
1951 08 05 nan nan nan
1951 08 06 nan nan nan
1951 08 07 nan nan nan
1951 08 08 nan nan nan
1951 08 09 nan nan nan
1951 08 10 nan nan nan
1951 08 11 nan nan nan
1951 08 12 nan nan nan
1951 08 13 nan nan nan
1951 08 14 nan nan nan
1951 08 15 nan nan nan
1951 08 16 nan nan nan
1951 08 17 nan nan nan
1951 08 18 nan nan nan
1951 08 19 nan nan nan
1951 08 20 nan nan nan
1951 08 21 nan nan nan
1951 08 22 nan nan nan
1951 08 23 nan nan nan
1951 08 24 nan nan nan
1951 08 25 nan nan nan
1951 08 26 nan nan nan
1951 08 27 nan nan nan
1951 08 28 nan nan nan
1951 08 29 nan nan nan
1951 08 30 nan nan nan
1951 08 31 nan nan nan
1951 09 01 nan nan nan
1951 09 02 nan nan nan
1951 09 03 nan nan nan
1951 09 04 nan nan nan
1951 09 05 nan nan nan
1951 09 06 nan nan nan
